-0.26895,-0.00016997,-0.98633,-0.96212
-0.81989,-1.0004e-05,-0.98633,0.99985
-0.03452,0.00076308,-0.98633,0.93045
-0.12904,-0.0017243,-0.98633,-0.84465
-0.418,-0.00048901,-0.98633,0.89008
0.028866,-0.0014228,-0.98633,-0.76051
-0.28794,0.00056918,-0.98633,-0.97785
-0.0098521,0.0016785,-0.86736,-0.77728
-0.32692,-0.084082,-0.86736,0.73741
-0.11011,0.064108,-0.86736,-0.39398
-0.041157,-0.034868,-0.86736,-0.615
0.25918,0.00035949,-0.86736,0.98345
0.011812,0.045987,-0.86736,0.33804
0.077679,-0.0041285,-0.86736,-0.96212
0.10941,1.5366e-05,-0.86736,0.99985
-0.35209,-0.031398,-0.86736,0.93045
0.46308,0.034258,-0.86736,-0.84465
-0.12111,-0.022397,-0.86736,0.89008
-0.12418,0.02465,-0.86736,-0.76051
-0.11197,0.0025185,-0.86736,-0.97785
0.030613,-0.0011617,-0.86736,-0.98633
-0.1651,0.085585,0.5733,-0.77728
0.15691,-0.087346,0.5733,0.73741
0.17624,0.21571,0.5733,-0.39398
0.090657,0.12139,0.5733,-0.615
0.026022,-0.00088677,0.5733,0.98345
0.83268,0.41096,0.5733,0.33804
0.23186,0.0054555,0.5733,-0.96212
-0.064598,-3.4298e-05,0.5733,0.99985
0.23083,-0.029331,0.5733,0.93045
0.0021267,0.03879,0.5733,-0.84465
-0.34766,-0.0013254,0.5733,0.89008
0.037971,0.097062,0.5733,-0.76051
-0.046292,0.0070977,0.5733,-0.97785
0.030579,0.0030027,0.5733,-0.98633
-0.024792,0.054795,0.5733,-0.86736
-0.0088194,-0.1473,0.32635,-0.77728
-0.24125,-0.077632,0.32635,0.73741
0.026038,0.066621,0.32635,-0.39398
-0.30308,-0.2831,0.32635,-0.615
-0.21908,-0.0056503,0.32635,0.98345
0.041578,-0.11031,0.32635,0.33804
0.26651,0.016866,0.32635,-0.96212
0.39357,0.00014165,0.32635,0.99985
0.081782,-0.013431,0.32635,0.93045
-0.30828,-0.055313,0.32635,-0.84465
0.036135,-0.056833,0.32635,0.89008
0.07214,0.00096005,0.32635,-0.76051
-0.24594,-0.0074213,0.32635,-0.97785
0.19435,-0.0057965,0.32635,-0.98633
0.042405,0.023255,0.32635,-0.86736
-0.20231,-0.18867,0.32635,0.5733
-0.097282,-0.021807,-0.63033,-0.77728
-0.031194,0.084373,-0.63033,0.73741
-0.028535,-0.16043,-0.63033,-0.39398
-0.060126,-0.086439,-0.63033,-0.615
0.26785,-0.0027413,-0.63033,0.98345
-0.3248,-0.23229,-0.63033,0.33804
0.020263,-0.0022909,-0.63033,-0.96212
-0.23323,-6.6029e-05,-0.63033,0.99985
-0.053206,0.02476,-0.63033,0.93045
0.0071647,-0.054525,-0.63033,-0.84465
0.33802,0.0095562,-0.63033,0.89008
0.084745,-0.077355,-0.63033,-0.76051
0.32351,0.019201,-0.63033,-0.97785
-0.035483,0.0046332,-0.63033,-0.98633
-0.011659,-0.022869,-0.63033,-0.86736
0.33632,-0.11491,-0.63033,0.5733
-0.070479,0.001051,-0.63033,0.32635
0.012451,-0.0029946,0.1646,-0.77728
0.020294,0.085743,0.1646,0.73741
0.041484,-0.16749,0.1646,-0.39398
-0.015576,0.015401,0.1646,-0.615
-0.24645,-0.0054356,0.1646,0.98345
0.027681,-0.12029,0.1646,0.33804
0.26378,0.023145,0.1646,-0.96212
-0.044298,-4.5969e-05,0.1646,0.99985
0.04025,0.044678,0.1646,0.93045
-0.096086,-0.030465,0.1646,-0.84465
0.024315,0.026564,0.1646,0.89008
0.1872,-0.0098792,0.1646,-0.76051
-0.016856,-0.0026712,0.1646,-0.97785
0.00042316,0.0074673,0.1646,-0.98633
-0.3642,-0.13104,0.1646,-0.86736
-0.29868,-0.21663,0.1646,0.5733
0.20108,0.03968,0.1646,0.32635
0.0086591,0.08884,0.1646,-0.63033
-0.11012,-0.10259,-0.44841,-0.77728
-0.066409,0.12998,-0.44841,0.73741
-0.043214,-0.20366,-0.44841,-0.39398
-0.17607,-0.11896,-0.44841,-0.615
-0.13719,0.001098,-0.44841,0.98345
-0.43061,-0.40242,-0.44841,0.33804
0.17442,0.0043857,-0.44841,-0.96212
0.08681,2.8532e-05,-0.44841,0.99985
0.036882,0.037557,-0.44841,0.93045
-0.012771,-0.069216,-0.44841,-0.84465
0.23868,0.021573,-0.44841,0.89008
-0.10816,-0.12187,-0.44841,-0.76051
-0.16384,-0.0094596,-0.44841,-0.97785
-0.10724,-0.0057665,-0.44841,-0.98633
0.059321,-0.066772,-0.44841,-0.86736
-0.77106,-0.40643,-0.44841,0.5733
-0.021177,0.14427,-0.44841,0.32635
0.12938,0.15345,-0.44841,-0.63033
-0.018834,0.16426,-0.44841,0.1646
-1.8973,-0.054332,0.96108,-0.77728
-0.67541,-0.0011358,0.96108,0.73741
-0.083746,-0.018674,0.96108,-0.39398
0.20459,-0.0053996,0.96108,-0.615
0.56747,0.0024078,0.96108,0.98345
-0.1016,-0.024307,0.96108,0.33804
-0.055349,0.00025829,0.96108,-0.96212
0.68547,1.4318e-05,0.96108,0.99985
0.20808,0.003589,0.96108,0.93045
-0.038165,-0.0050376,0.96108,-0.84465
-0.096501,-0.0036899,0.96108,0.89008
-0.1725,-0.016343,0.96108,-0.76051
-0.83045,-0.0030461,0.96108,-0.97785
0.7231,0.00040019,0.96108,-0.98633
-0.077874,-0.0040096,0.96108,-0.86736
0.25033,-0.016279,0.96108,0.5733
0.53732,0.036085,0.96108,0.32635
-0.061653,0.013175,0.96108,-0.63033
-0.18337,0.0021462,0.96108,0.1646
-0.27513,0.020572,0.96108,-0.44841
0.62707,0.049559,-0.91587,-0.77728
0.038259,-0.0092406,-0.91587,0.73741
0.19652,0.010915,-0.91587,-0.39398
-0.35188,-0.0066304,-0.91587,-0.615
-1.0645,-0.0079355,-0.91587,0.98345
0.30213,0.04811,-0.91587,0.33804
0.12362,0.0043372,-0.91587,-0.96212
-0.39097,-2.3717e-05,-0.91587,0.99985
-0.098853,-0.0035764,-0.91587,0.93045
-0.29229,-0.0098899,-0.91587,-0.84465
-0.055222,-0.0017968,-0.91587,0.89008
0.042676,0.0095519,-0.91587,-0.76051
0.59374,0.0068409,-0.91587,-0.97785
2.4334,0.011382,-0.91587,-0.98633
-0.031319,-0.0019512,-0.91587,-0.86736
0.17139,0.03423,-0.91587,0.5733
0.19667,0.0036505,-0.91587,0.32635
-0.031593,-0.007136,-0.91587,-0.63033
0.23968,0.031378,-0.91587,0.1646
-0.14773,-0.041453,-0.91587,-0.44841
-0.8059,-0.015406,-0.91587,0.96108
0.021068,0.00038659,0.99205,-0.77728
-0.21549,-0.0017596,0.99205,0.73741
0.22204,0.0041019,0.99205,-0.39398
-0.04396,-0.00055922,0.99205,-0.615
0.08274,0.00010041,0.99205,0.98345
-0.086176,0.0020454,0.99205,0.33804
0.080619,-8.2854e-05,0.99205,-0.96212
2.1183,1.0839e-05,0.99205,0.99985
0.14811,-0.00054095,0.99205,0.93045
-0.64792,-0.0021769,0.99205,-0.84465
0.17505,-0.00028583,0.99205,0.89008
0.031493,0.00078793,0.99205,-0.76051
-0.34918,-0.00017194,0.99205,-0.97785
-0.69128,-0.00028329,0.99205,-0.98633
0.10196,0.0010065,0.99205,-0.86736
0.30523,0.0055717,0.99205,0.5733
-0.15739,-0.0016755,0.99205,0.32635
-0.14697,-0.00041716,0.99205,-0.63033
-0.23848,-0.0061934,0.99205,0.1646
-0.42179,-0.0060268,0.99205,-0.44841
0.097266,-0.00014941,0.99205,0.96108
0.177,0.00051683,0.99205,-0.91587
0.54014,0.089854,-0.79356,-0.77728
-0.12625,0.013861,-0.79356,0.73741
-0.1619,-0.065012,-0.79356,-0.39398
-0.12092,-0.005069,-0.79356,-0.615
-1.5797,-0.021563,-0.79356,0.98345
-0.34932,-0.07156,-0.79356,0.33804
0.19975,0.003736,-0.79356,-0.96212
-0.33716,-8.5859e-05,-0.79356,0.99985
0.1542,0.0075989,-0.79356,0.93045
0.11931,-0.02764,-0.79356,-0.84465
0.20853,0.0022753,-0.79356,0.89008
0.066838,-0.030188,-0.79356,-0.76051
1.2494,0.030132,-0.79356,-0.97785
0.33098,0.0084451,-0.79356,-0.98633
0.20354,0.017961,-0.79356,-0.86736
0.32686,0.023777,-0.79356,0.5733
0.084733,-0.024282,-0.79356,0.32635
0.57339,0.14679,-0.79356,-0.63033
0.021275,0.0075981,-0.79356,0.1646
0.19458,0.010652,-0.79356,-0.44841
0.27377,-0.0044533,-0.79356,0.96108
0.21501,0.025204,-0.79356,-0.91587
0.074267,0.00038121,-0.79356,0.99205
-0.14523,0.0092596,0.24749,-0.77728
0.25325,0.26147,0.24749,0.73741
-0.45793,-0.40869,0.24749,-0.39398
0.24184,0.15028,0.24749,-0.615
-0.00066698,-0.0046115,0.24749,0.98345
0.19735,-0.15434,0.24749,0.33804
0.10191,0.002073,0.24749,-0.96212
0.27667,-4.1866e-05,0.24749,0.99985
0.18141,0.077696,0.24749,0.93045
0.089608,-0.11335,0.24749,-0.84465
0.074692,0.018179,0.24749,0.89008
0.12031,-0.15384,0.24749,-0.76051
0.27177,0.013105,0.24749,-0.97785
0.1936,0.0087858,0.24749,-0.98633
-0.029711,-0.11597,0.24749,-0.86736
0.14599,-0.12934,0.24749,0.5733
0.03813,-0.097614,0.24749,0.32635
0.24887,0.21311,0.24749,-0.63033
-0.00062954,0.19669,0.24749,0.1646
0.29903,0.26493,0.24749,-0.44841
0.59405,0.041656,0.24749,0.96108
0.065824,-0.0060275,0.24749,-0.91587
0.17973,-0.00061844,0.24749,0.99205
0.12236,0.085349,0.24749,-0.79356
-0.80195,-0.1374,0.8207,-0.77728
0.16118,-0.010018,0.8207,0.73741
0.37935,0.08738,0.8207,-0.39398
-0.11786,-0.10995,0.8207,-0.615
-0.47551,0.0012002,0.8207,0.98345
0.26402,0.0024513,0.8207,0.33804
-0.44101,-0.0034881,0.8207,-0.96212
-0.54522,1.7822e-05,0.8207,0.99985
0.064696,-0.007499,0.8207,0.93045
-0.215,-0.007281,0.8207,-0.84465
-0.071687,-0.015264,0.8207,0.89008
-0.017789,-0.0025998,0.8207,-0.76051
0.39875,-0.0029372,0.8207,-0.97785
-0.72775,-0.011208,0.8207,-0.98633
0.15552,0.0088587,0.8207,-0.86736
-0.16387,-0.052456,0.8207,0.5733
0.22025,0.14696,0.8207,0.32635
-0.17859,-0.042031,0.8207,-0.63033
-0.20483,-0.035784,0.8207,0.1646
0.20856,0.070928,0.8207,-0.44841
0.79738,0.02737,0.8207,0.96108
-0.20814,-0.026351,0.8207,-0.91587
-0.11041,-0.00082944,0.8207,0.99205
-0.33437,-0.078945,0.8207,-0.79356
0.17357,-0.026745,0.8207,0.24749
0.08991,0.028534,0.5446,-0.77728
-0.22046,-0.096159,0.5446,0.73741
-0.31434,-0.076415,0.5446,-0.39398
0.092907,0.039948,0.5446,-0.615
0.47888,0.010138,0.5446,0.98345
-0.08135,-0.032249,0.5446,0.33804
-0.41448,-0.021797,0.5446,-0.96212
0.27929,5.3511e-05,0.5446,0.99985
-0.099261,-0.018995,0.5446,0.93045
0.16023,0.044325,0.5446,-0.84465
-0.035816,-0.0031282,0.5446,0.89008
-0.064859,0.019516,0.5446,-0.76051
-0.37266,-0.0078306,0.5446,-0.97785
0.18469,0.0052152,0.5446,-0.98633
-0.0020694,0.035518,0.5446,-0.86736
-0.21973,-0.053098,0.5446,0.5733
-0.15826,-0.076185,0.5446,0.32635
0.10932,0.029107,0.5446,-0.63033
0.25417,0.076199,0.5446,0.1646
0.2678,-0.0034228,0.5446,-0.44841
0.15567,0.0030797,0.5446,0.96108
0.18607,0.0080531,0.5446,-0.91587
0.18447,0.00012754,0.5446,0.99205
-0.32416,-0.019037,0.5446,-0.79356
0.0030073,-0.081787,0.5446,0.24749
0.044986,-0.045578,0.5446,0.8207
-0.029556,0.01923,0.21954,-0.77728
-0.040739,-0.1657,0.21954,0.73741
-0.055184,0.19738,0.21954,-0.39398
-0.3193,-0.12886,0.21954,-0.615
0.14162,0.0042298,0.21954,0.98345
-0.012499,0.14201,0.21954,0.33804
0.33288,-0.00448,0.21954,-0.96212
0.46089,9.4052e-05,0.21954,0.99985
0.0031816,-0.046228,0.21954,0.93045
0.22643,0.081544,0.21954,-0.84465
0.20141,0.033479,0.21954,0.89008
0.005815,0.091812,0.21954,-0.76051
0.024408,0.0041562,0.21954,-0.97785
0.10997,0.0031681,0.21954,-0.98633
0.030528,0.099386,0.21954,-0.86736
0.10044,0.19653,0.21954,0.5733
-0.12501,-0.066367,0.21954,0.32635
0.27546,0.027551,0.21954,-0.63033
0.031134,-0.15844,0.21954,0.1646
-0.36271,-0.29049,0.21954,-0.44841
-0.058678,-0.028016,0.21954,0.96108
0.15586,0.022548,0.21954,-0.91587
0.47497,0.0071713,0.21954,0.99205
0.1075,0.024725,0.21954,-0.79356
-0.090913,-0.33315,0.21954,0.24749
-0.13702,-0.039193,0.21954,0.8207
0.2378,0.13285,0.21954,0.5446
-0.31074,-0.16378,0.10691,-0.77728
0.50453,0.19751,0.10691,0.73741
-0.087197,-0.13851,0.10691,-0.39398
-0.17746,-0.18568,0.10691,-0.615
-0.029282,0.0053056,0.10691,0.98345
-0.24851,-0.35393,0.10691,0.33804
-0.16855,0.0029222,0.10691,-0.96212
-0.3,1.7609e-05,0.10691,0.99985
0.3039,0.058422,0.10691,0.93045
-0.034413,-0.057015,0.10691,-0.84465
-0.15455,0.013515,0.10691,0.89008
-0.30508,-0.1542,0.10691,-0.76051
-0.085622,-0.013614,0.10691,-0.97785
-0.028905,-0.0053719,0.10691,-0.98633
-0.037173,-0.070583,0.10691,-0.86736
-0.30642,-0.31499,0.10691,0.5733
0.29126,0.22151,0.10691,0.32635
0.23109,0.15419,0.10691,-0.63033
-0.18151,0.011908,0.10691,0.1646
0.2817,0.36655,0.10691,-0.44841
0.2703,0.037145,0.10691,0.96108
-0.22337,-0.053045,0.10691,-0.91587
0.33228,0.00038395,0.10691,0.99205
-0.20289,-0.052833,0.10691,-0.79356
-0.053992,0.129,0.10691,0.24749
0.066488,0.095245,0.10691,0.8207
-0.32103,-0.15904,0.10691,0.5446
0.34445,-0.059091,0.10691,0.21954
-0.24292,-0.070646,-0.20858,-0.77728
0.009059,0.09752,-0.20858,0.73741
-0.32681,-0.31388,-0.20858,-0.39398
-0.31805,-0.098597,-0.20858,-0.615
-0.092023,-0.0070444,-0.20858,0.98345
0.0058654,-0.20503,-0.20858,0.33804
-0.25599,-0.010191,-0.20858,-0.96212
-0.23343,-4.4452e-05,-0.20858,0.99985
0.17721,0.046547,-0.20858,0.93045
-0.018334,-0.027559,-0.20858,-0.84465
-0.27107,-0.062358,-0.20858,0.89008
-0.21762,-0.11926,-0.20858,-0.76051
0.25215,0.021781,-0.20858,-0.97785
0.11404,0.0077741,-0.20858,-0.98633
0.053704,-0.02858,-0.20858,-0.86736
-0.57094,-0.26712,-0.20858,0.5733
0.018423,0.072389,-0.20858,0.32635
0.68706,0.29323,-0.20858,-0.63033
0.2146,0.2108,-0.20858,0.1646
-0.31233,0.077522,-0.20858,-0.44841
0.099598,0.023098,-0.20858,0.96108
-0.058943,0.00096167,-0.20858,-0.91587
-0.16118,-0.0027002,-0.20858,0.99205
0.091795,0.080173,-0.20858,-0.79356
-0.0014143,0.20618,-0.20858,0.24749
0.20978,0.004174,-0.20858,0.8207
-0.016006,0.063505,-0.20858,0.5446
0.3528,-0.015564,-0.20858,0.21954
-0.26313,0.055965,-0.20858,0.10691
-0.23675,-0.15245,0.60126,-0.77728
-0.031338,0.0023885,0.60126,0.73741
0.26337,0.071469,0.60126,-0.39398
-0.76422,-0.29705,0.60126,-0.615
0.14433,0.0020401,0.60126,0.98345
0.049386,-0.11772,0.60126,0.33804
-0.086693,0.01086,0.60126,-0.96212
0.14748,7.3784e-05,0.60126,0.99985
-0.06936,-0.01015,0.60126,0.93045
-0.24911,-0.049458,0.60126,-0.84465
-0.1815,-0.03804,0.60126,0.89008
-0.36725,-0.066747,0.60126,-0.76051
0.6113,0.0050625,0.60126,-0.97785
-0.53949,-0.011544,0.60126,-0.98633
-0.12574,-0.023042,0.60126,-0.86736
0.070563,-0.13395,0.60126,0.5733
0.21883,0.26309,0.60126,0.32635
0.20278,0.079877,0.60126,-0.63033
0.015553,0.083792,0.60126,0.1646
0.11188,0.18341,0.60126,-0.44841
-0.26833,0.015061,0.60126,0.96108
-0.035015,-0.00967,0.60126,-0.91587
0.011393,-0.00079798,0.60126,0.99205
0.070788,-0.024071,0.60126,-0.79356
-0.10654,-0.017499,0.60126,0.24749
0.4281,0.15257,0.60126,0.8207
-0.00089879,-0.082672,0.60126,0.5446
0.087058,-0.054486,0.60126,0.21954
-0.054584,0.18433,0.60126,0.10691
0.050763,0.072732,0.60126,-0.20858
-0.031263,-0.00026278,-0.98898,-0.77728
-0.088373,-0.0026458,-0.98898,0.73741
0.32859,0.0045884,-0.98898,-0.39398
-0.27915,-0.0025155,-0.98898,-0.615
0.038408,-0.00051356,-0.98898,0.98345
-0.14207,-0.0014999,-0.98898,0.33804
0.70727,0.0013665,-0.98898,-0.96212
0.63024,1.6092e-06,-0.98898,0.99985
-0.66623,-0.0020374,-0.98898,0.93045
0.32249,0.0030277,-0.98898,-0.84465
0.15059,-0.0010645,-0.98898,0.89008
-0.12688,-0.00050764,-0.98898,-0.76051
0.63702,0.0012079,-0.98898,-0.97785
0.72068,0.00060929,-0.98898,-0.98633
0.071544,0.001426,-0.98898,-0.86736
0.0093712,0.0014911,-0.98898,0.5733
-0.14333,-0.001295,-0.98898,0.32635
0.00057236,0.0010095,-0.98898,-0.63033
-0.29982,-0.0021162,-0.98898,0.1646
-0.27518,-0.0047556,-0.98898,-0.44841
-0.091043,-7.0238e-06,-0.98898,0.96108
0.063836,0.0013247,-0.98898,-0.91587
-0.064253,-1.6375e-05,-0.98898,0.99205
0.70658,0.0052926,-0.98898,-0.79356
-0.25203,-0.0048179,-0.98898,0.24749
0.063457,-0.00044376,-0.98898,0.8207
0.13561,0.0013675,-0.98898,0.5446
-0.040842,0.00035027,-0.98898,0.21954
-0.10006,-0.0042684,-0.98898,0.10691
-0.010114,0.0041929,-0.98898,-0.20858
0.18487,0.0025149,-0.98898,0.60126
0.16398,0.046885,-0.36483,-0.77728
-0.17605,-0.042597,-0.36483,0.73741
0.041119,0.06992,-0.36483,-0.39398
0.33187,0.17348,-0.36483,-0.615
-0.15437,-0.0060066,-0.36483,0.98345
-0.084261,0.1627,-0.36483,0.33804
0.050328,0.0088517,-0.36483,-0.96212
0.070792,8.7351e-06,-0.36483,0.99985
-0.004304,0.00075475,-0.36483,0.93045
0.030327,0.065647,-0.36483,-0.84465
0.17315,0.05224,-0.36483,0.89008
-0.25239,0.025664,-0.36483,-0.76051
0.19082,-0.0022865,-0.36483,-0.97785
0.32678,0.0055267,-0.36483,-0.98633
-0.10762,-0.039602,-0.36483,-0.86736
0.33391,0.16842,-0.36483,0.5733
-0.17059,-0.14849,-0.36483,0.32635
-0.37111,-0.21018,-0.36483,-0.63033
0.37641,0.10934,-0.36483,0.1646
-0.14708,-0.18386,-0.36483,-0.44841
0.16175,-0.0072431,-0.36483,0.96108
0.026778,0.023847,-0.36483,-0.91587
-0.261,-0.0018544,-0.36483,0.99205
0.13576,-0.065278,-0.36483,-0.79356
0.13238,-0.052416,-0.36483,0.24749
0.25624,0.021474,-0.36483,0.8207
-0.12078,-0.038028,-0.36483,0.5446
0.1704,0.073921,-0.36483,0.21954
-0.090894,-0.11903,-0.36483,0.10691
-0.10635,-0.1113,-0.36483,-0.20858
0.12687,-0.071468,-0.36483,0.60126
0.25884,0.0046271,-0.36483,-0.98898
0.16161,0.00044019,0.99422,-0.77728
-0.055768,-0.0010668,0.99422,0.73741
0.19768,0.0019652,0.99422,-0.39398
-0.032886,-0.00015314,0.99422,-0.615
-0.065738,-5.1737e-05,0.99422,0.98345
-0.22677,-0.00087275,0.99422,0.33804
-0.044795,1.9098e-05,0.99422,-0.96212
-0.5291,-8.4446e-07,0.99422,0.99985
0.038143,-0.0002823,0.99422,0.93045
-0.096641,-0.00017343,0.99422,-0.84465
-0.11839,-0.00035975,0.99422,0.89008
-0.081361,0.0003012,0.99422,-0.76051
-0.15945,-0.00011591,0.99422,-0.97785
-1.5382,-0.00046091,0.99422,-0.98633
0.021664,0.0005752,0.99422,-0.86736
0.011671,0.001028,0.99422,0.5733
0.084461,0.00092359,0.99422,0.32635
-0.08645,-0.00091785,0.99422,-0.63033
-0.19516,-0.002992,0.99422,0.1646
-0.24583,-0.0016536,0.99422,-0.44841
0.0091601,-4.1113e-05,0.99422,0.96108
0.038386,2.6608e-05,0.99422,-0.91587
3.48,0.00067402,0.99422,0.99205
0.087012,0.00025006,0.99422,-0.79356
0.27373,-0.00089651,0.99422,0.24749
-0.17081,-0.00050507,0.99422,0.8207
-0.056358,-0.00050206,0.99422,0.5446
-0.0033697,0.0011218,0.99422,0.21954
0.054793,0.00054238,0.99422,0.10691
-0.15035,-0.0023904,0.99422,-0.20858
-0.067968,-0.00047831,0.99422,0.60126
0.046227,2.7751e-05,0.99422,-0.98898
-0.0031642,-0.00011417,0.99422,-0.36483
0.28905,0.075727,0.39806,-0.77728
0.11792,0.15917,0.39806,0.73741
-0.0056811,-0.21633,0.39806,-0.39398
-0.013194,0.066695,0.39806,-0.615
-0.0042111,-0.0061274,0.39806,0.98345
-0.041856,-0.1135,0.39806,0.33804
-0.50758,-0.019634,0.39806,-0.96212
0.14996,-1.1884e-05,0.39806,0.99985
-0.32873,0.013776,0.39806,0.93045
-0.63497,-0.16557,0.39806,-0.84465
-0.061934,0.0034207,0.39806,0.89008
-0.30101,-0.14869,0.39806,-0.76051
-0.13925,0.0093907,0.39806,-0.97785
0.10299,0.006071,0.39806,-0.98633
-0.094175,-0.060829,0.39806,-0.86736
0.012562,-0.052131,0.39806,0.5733
-0.15576,-0.095382,0.39806,0.32635
0.1023,0.16623,0.39806,-0.63033
-0.028078,0.016887,0.39806,0.1646
0.13097,0.15563,0.39806,-0.44841
-0.22261,-0.0021597,0.39806,0.96108
0.016637,0.0052815,0.39806,-0.91587
0.16118,0.0025905,0.39806,0.99205
0.11878,0.099783,0.39806,-0.79356
1.025,0.48489,0.39806,0.24749
-0.074166,-0.049645,0.39806,0.8207
-0.34001,-0.13226,0.39806,0.5446
-0.039434,-0.14955,0.39806,0.21954
-0.09356,0.066743,0.39806,0.10691
0.11333,0.11388,0.39806,-0.20858
-0.12013,-0.036891,0.39806,0.60126
-0.10636,-0.0055854,0.39806,-0.98898
-0.22877,-0.12615,0.39806,-0.36483
-0.24369,-0.0012336,0.39806,0.99422
-0.03313,-0.052056,0.79633,-0.77728
-0.12699,-0.025864,0.79633,0.73741
-0.086964,0.063222,0.79633,-0.39398
-0.60113,-0.13168,0.79633,-0.615
-0.4878,-0.00090708,0.79633,0.98345
0.21983,-0.025762,0.79633,0.33804
0.058984,0.0010349,0.79633,-0.96212
0.6287,9.0265e-05,0.79633,0.99985
-0.15698,-0.011318,0.79633,0.93045
-0.0077757,-0.0066877,0.79633,-0.84465
0.43257,0.04379,0.79633,0.89008
0.00053137,-0.0106,0.79633,-0.76051
-0.32991,-0.011462,0.79633,-0.97785
-0.02531,-0.0029951,0.79633,-0.98633
0.25349,-0.0061013,0.79633,-0.86736
-0.3932,-0.076997,0.79633,0.5733
0.2062,0.1026,0.79633,0.32635
-0.068763,-0.026828,0.79633,-0.63033
-0.14716,-0.024015,0.79633,0.1646
0.23457,0.094561,0.79633,-0.44841
-0.26179,-0.0017467,0.79633,0.96108
0.080489,-0.0030096,0.79633,-0.91587
-0.32643,-0.0011951,0.79633,0.99205
-0.089908,-0.041271,0.79633,-0.79356
-0.32412,-0.078828,0.79633,0.24749
0.47854,0.070219,0.79633,0.8207
-0.036491,-0.04457,0.79633,0.5446
0.11193,0.05597,0.79633,0.21954
